team,player_name,player_type,batting_t20_m,batting_t20_inn,batting_t20_runs,batting_t20_bf,batting_t20_hs,batting_t20_avg,batting_t20_sr,batting_t20_no,batting_t20_4s,batting_t20_6s,batting_t20_50,batting_t20_100,batting_t20_200,bowling_t20_m,bowling_t20_inn,bowling_t20_b,bowling_t20_runs,bowling_t20_wkts,bowling_t20_avg,bowling_t20_econ,bowling_t20_sr,bowling_t20_bbi,bowling_t20_bbm,bowling_t20_5w,bowling_t20_10w,batting_ipl_m,batting_ipl_inn,batting_ipl_runs,batting_ipl_bf,batting_ipl_hs,batting_ipl_avg,batting_ipl_sr,batting_ipl_no,batting_ipl_4s,batting_ipl_6s,batting_ipl_50,batting_ipl_100,batting_ipl_200,bowling_ipl_m,bowling_ipl_inn,bowling_ipl_b,bowling_ipl_runs,bowling_ipl_wkts,bowling_ipl_avg,bowling_ipl_econ,bowling_ipl_sr,bowling_ipl_bbi,bowling_ipl_bbm,bowling_ipl_5w,bowling_ipl_10w,boundary_ratio,batting_consistency,economy_impact,strike_power,is_allrounder,player,IsPlaying,Credits,Player Type
KKR,Ajinkya Rahane,BAT,20,20.0,375.0,331.0,61.0,20.83,113.3,2.0,32.0,6.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,190.0,176.0,4826.0,3876.0,105.0,30.35,124.51,17.0,495.0,115.0,32.0,2.0,0.0,190.0,1.0,6.0,5.0,1.0,5.0,5.0,6.0,1/5,1/5,0.0,0.0,0.1573787409700722,0.2437555216448478,0.2,0.1666666666666666,0,ajinkya rahane,PLAYING,7.5,BAT
RR,Maheesh Theekshana,BOWL,60,26.0,66.0,103.0,14.0,3.88,64.08,9.0,4.0,2.0,0.0,0.0,0.0,60.0,60.0,1344.0,1541.0,58.0,26.57,6.88,23.17,3/17,3/17,0.0,0.0,32.0,5.0,15.0,25.0,7.0,7.5,60.0,3.0,0.0,1.0,0.0,0.0,0.0,32.0,32.0,744.0,991.0,31.0,31.97,7.99,24.0,4/33,4/33,0.0,0.0,0.04,0.125,3.879849812265332,1.2916666666666667,0,maheesh theekshana,PLAYING,7.5,BOWL
RR,Dhruv Jurel,WK,4,3.0,12.0,23.0,6.0,4.0,52.18,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,32.0,27.0,471.0,308.0,70.0,24.79,152.93,8.0,41.0,23.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.2077922077922078,0.162100307330151,0.0,0.0,0,dhruv jurel,PLAYING,7.5,WK
RR,Yashasvi Jaiswal,BAT,23,22.0,723.0,440.0,100.0,36.15,164.32,2.0,82.0,38.0,5.0,1.0,0.0,23.0,1.0,6.0,11.0,0.0,0.0,11.0,0.0,0/11,0/11,0.0,0.0,57.0,57.0,1714.0,1151.0,124.0,31.16,148.92,2.0,205.0,71.0,10.0,2.0,0.0,57.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0/6,0/6,0.0,0.0,0.2397914856646394,0.2092398603276927,0.0,0.0,0,yashasvi jaiswal,PLAYING,9.0,BAT
RR,Riyan Parag,ALL,9,6.0,106.0,70.0,34.0,17.67,151.43,0.0,3.0,9.0,0.0,0.0,0.0,9.0,5.0,74.0,83.0,4.0,20.75,6.73,18.5,3/5,3/5,0.0,0.0,74.0,63.0,1308.0,952.0,84.0,25.15,137.4,11.0,91.0,71.0,6.0,0.0,0.0,74.0,22.0,199.0,332.0,4.0,83.0,10.01,49.75,1/7,1/7,0.0,0.0,0.1701680672268907,0.183042212518195,0.3996003996003996,0.0804020100502512,0,riyan parag,PLAYING,8.0,ALL
RR,Tushar Deshpande,BOWL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,56.0,2.0,28.0,9.33,18.0,1/26,1/26,0.0,0.0,40.0,7.0,27.0,20.0,20.0,13.5,135.0,5.0,2.0,1.0,0.0,0.0,0.0,40.0,40.0,851.0,1392.0,47.0,29.62,9.81,18.11,4/27,4/27,0.0,0.0,0.15,0.1,4.791029561671763,2.59525124240751,0,tushar deshpande,PLAYING,7.5,BOWL
RR,Jofra Archer,BOWL,34,12.0,82.0,62.0,21.0,11.71,132.26,5.0,6.0,4.0,0.0,0.0,0.0,34.0,34.0,754.0,1002.0,41.0,24.44,7.97,18.39,4/33,4/33,0.0,0.0,45.0,29.0,220.0,142.0,27.0,13.75,154.93,13.0,11.0,16.0,0.0,0.0,0.0,45.0,45.0,1050.0,1348.0,53.0,25.43,7.7,19.81,3/15,3/15,0.0,0.0,0.1901408450704225,0.0887497579552055,6.883116883116882,2.6754164563351845,1,jofra archer,PLAYING,8.0,BOWL
RR,Wanindu Hasaranga,ALL,79,67.0,712.0,552.0,71.0,13.43,128.99,14.0,71.0,16.0,2.0,0.0,0.0,79.0,77.0,1734.0,2019.0,131.0,15.41,6.99,13.24,4/9,4/9,0.0,0.0,29.0,16.0,80.0,82.0,18.0,6.67,97.57,4.0,7.0,1.0,0.0,0.0,0.0,29.0,29.0,618.0,853.0,41.0,20.8,8.28,15.07,5/18,5/18,1.0,0.0,0.0975609756097561,0.0683611765911653,4.951690821256039,2.72063702720637,0,wanindu hasaranga,PLAYING,8.5,ALL
RR,Nitish Rana,ALL,2,2.0,15.0,27.0,9.0,7.5,55.56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,112.0,106.0,2749.0,2015.0,87.0,28.05,136.43,8.0,248.0,137.0,19.0,0.0,0.0,112.0,26.0,192.0,270.0,10.0,27.0,8.44,19.2,2/11,2/11,0.0,0.0,0.1910669975186104,0.2055999413618705,1.1848341232227488,0.5208333333333334,0,nitish rana,PLAYING,7.5,ALL
RR,Shimron Hetmyer,BAT,62,52.0,942.0,795.0,81.0,20.04,118.5,5.0,63.0,47.0,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,77.0,71.0,1383.0,903.0,75.0,30.73,153.16,26.0,85.0,91.0,5.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.1949058693244739,0.2006398537477148,0.0,0.0,0,shimron hetmyer,PLAYING,7.5,BAT
RR,Sandeep Sharma,BOWL,2,1.0,1.0,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,73.0,1.0,73.0,10.43,42.0,1/39,1/39,0.0,0.0,131.0,28.0,60.0,75.0,9.0,10.0,80.0,22.0,4.0,0.0,0.0,0.0,0.0,131.0,131.0,2930.0,3875.0,142.0,27.29,7.94,20.63,5/18,5/18,1.0,0.0,0.0533333333333333,0.125,17.884130982367758,6.883179835191469,0,sandeep sharma,PLAYING,7.5,BOWL
RR,Sanju Samson,WK,42,38.0,861.0,565.0,111.0,25.32,152.39,4.0,71.0,49.0,2.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,172.0,168.0,4597.0,3298.0,119.0,30.85,139.39,19.0,372.0,213.0,26.0,3.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.1773802304426925,0.2213214721285601,0.0,0.0,0,sanju samson,PLAYING,9.0,WK
